date_id,full_date,day_of_week,day_number,month_number,month_name,quarter,year,is_weekend,is_np_holiday
1774,2023-11-09,Thursday,9,11,November,Q4,2023,0,0
1775,2023-11-10,Friday,10,11,November,Q4,2023,0,0
1776,2023-11-11,Saturday,11,11,November,Q4,2023,1,0
1777,2023-11-12,Sunday,12,11,November,Q4,2023,1,0
1778,2023-11-13,Monday,13,11,November,Q4,2023,0,0
1779,2023-11-14,Tuesday,14,11,November,Q4,2023,0,0
1780,2023-11-15,Wednesday,15,11,November,Q4,2023,0,0
1781,2023-11-16,Thursday,16,11,November,Q4,2023,0,0
1782,2023-11-17,Friday,17,11,November,Q4,2023,0,0
1783,2023-11-18,Saturday,18,11,November,Q4,2023,1,0
1784,2023-11-19,Sunday,19,11,November,Q4,2023,1,0
1785,2023-11-20,Monday,20,11,November,Q4,2023,0,0
1786,2023-11-21,Tuesday,21,11,November,Q4,2023,0,0
1787,2023-11-22,Wednesday,22,11,November,Q4,2023,0,0
1788,2023-11-23,Thursday,23,11,November,Q4,2023,0,0
1789,2023-11-24,Friday,24,11,November,Q4,2023,0,0
1790,2023-11-25,Saturday,25,11,November,Q4,2023,1,0
1791,2023-11-26,Sunday,26,11,November,Q4,2023,1,0
1792,2023-11-27,Monday,27,11,November,Q4,2023,0,0
1793,2023-11-28,Tuesday,28,11,November,Q4,2023,0,0
1794,2023-11-29,Wednesday,29,11,November,Q4,2023,0,0
1795,2023-11-30,Thursday,30,11,November,Q4,2023,0,0
1796,2023-12-01,Friday,1,12,December,Q4,2023,0,0
1797,2023-12-02,Saturday,2,12,December,Q4,2023,1,0
1798,2023-12-03,Sunday,3,12,December,Q4,2023,1,0
1799,2023-12-04,Monday,4,12,December,Q4,2023,0,0
1800,2023-12-05,Tuesday,5,12,December,Q4,2023,0,0
1801,2023-12-06,Wednesday,6,12,December,Q4,2023,0,0
1802,2023-12-07,Thursday,7,12,December,Q4,2023,0,0
1803,2023-12-08,Friday,8,12,December,Q4,2023,0,0
1804,2023-12-09,Saturday,9,12,December,Q4,2023,1,0
1805,2023-12-10,Sunday,10,12,December,Q4,2023,1,0
1806,2023-12-11,Monday,11,12,December,Q4,2023,0,0
1807,2023-12-12,Tuesday,12,12,December,Q4,2023,0,0
1808,2023-12-13,Wednesday,13,12,December,Q4,2023,0,0
1809,2023-12-14,Thursday,14,12,December,Q4,2023,0,0
1810,2023-12-15,Friday,15,12,December,Q4,2023,0,0
1811,2023-12-16,Saturday,16,12,December,Q4,2023,1,0
1812,2023-12-17,Sunday,17,12,December,Q4,2023,1,0
1813,2023-12-18,Monday,18,12,December,Q4,2023,0,0
1814,2023-12-19,Tuesday,19,12,December,Q4,2023,0,0
1815,2023-12-20,Wednesday,20,12,December,Q4,2023,0,0
1816,2023-12-21,Thursday,21,12,December,Q4,2023,0,0
1817,2023-12-22,Friday,22,12,December,Q4,2023,0,0
1818,2023-12-23,Saturday,23,12,December,Q4,2023,1,0
1819,2023-12-24,Sunday,24,12,December,Q4,2023,1,0
1820,2023-12-25,Monday,25,12,December,Q4,2023,0,0
1821,2023-12-26,Tuesday,26,12,December,Q4,2023,0,0
1822,2023-12-27,Wednesday,27,12,December,Q4,2023,0,0
1823,2023-12-28,Thursday,28,12,December,Q4,2023,0,0
1824,2023-12-29,Friday,29,12,December,Q4,2023,0,0
1825,2023-12-30,Saturday,30,12,December,Q4,2023,1,0
1826,2023-12-31,Sunday,31,12,December,Q4,2023,1,0
1827,2024-01-01,Monday,1,1,January,Q1,2024,0,0
1828,2024-01-02,Tuesday,2,1,January,Q1,2024,0,0
1829,2024-01-03,Wednesday,3,1,January,Q1,2024,0,0
1830,2024-01-04,Thursday,4,1,January,Q1,2024,0,0
1831,2024-01-05,Friday,5,1,January,Q1,2024,0,0
1832,2024-01-06,Saturday,6,1,January,Q1,2024,1,0
1833,2024-01-07,Sunday,7,1,January,Q1,2024,1,0
1834,2024-01-08,Monday,8,1,January,Q1,2024,0,0
1835,2024-01-09,Tuesday,9,1,January,Q1,2024,0,0
1836,2024-01-10,Wednesday,10,1,January,Q1,2024,0,0
1837,2024-01-11,Thursday,11,1,January,Q1,2024,0,0
1838,2024-01-12,Friday,12,1,January,Q1,2024,0,0
1839,2024-01-13,Saturday,13,1,January,Q1,2024,1,0
1840,2024-01-14,Sunday,14,1,January,Q1,2024,1,0
1841,2024-01-15,Monday,15,1,January,Q1,2024,0,0
1842,2024-01-16,Tuesday,16,1,January,Q1,2024,0,0
1843,2024-01-17,Wednesday,17,1,January,Q1,2024,0,0
1844,2024-01-18,Thursday,18,1,January,Q1,2024,0,0
1845,2024-01-19,Friday,19,1,January,Q1,2024,0,0
1846,2024-01-20,Saturday,20,1,January,Q1,2024,1,0
1847,2024-01-21,Sunday,21,1,January,Q1,2024,1,0
1848,2024-01-22,Monday,22,1,January,Q1,2024,0,0
1849,2024-01-23,Tuesday,23,1,January,Q1,2024,0,0
1850,2024-01-24,Wednesday,24,1,January,Q1,2024,0,0
1851,2024-01-25,Thursday,25,1,January,Q1,2024,0,0
1852,2024-01-26,Friday,26,1,January,Q1,2024,0,0
1853,2024-01-27,Saturday,27,1,January,Q1,2024,1,0
1854,2024-01-28,Sunday,28,1,January,Q1,2024,1,0
1855,2024-01-29,Monday,29,1,January,Q1,2024,0,0
1856,2024-01-30,Tuesday,30,1,January,Q1,2024,0,0
1857,2024-01-31,Wednesday,31,1,January,Q1,2024,0,0
1858,2024-02-01,Thursday,1,2,February,Q1,2024,0,0
1859,2024-02-02,Friday,2,2,February,Q1,2024,0,0
1860,2024-02-03,Saturday,3,2,February,Q1,2024,1,0
1861,2024-02-04,Sunday,4,2,February,Q1,2024,1,0
1862,2024-02-05,Monday,5,2,February,Q1,2024,0,0
1863,2024-02-06,Tuesday,6,2,February,Q1,2024,0,0
1864,2024-02-07,Wednesday,7,2,February,Q1,2024,0,0
1865,2024-02-08,Thursday,8,2,February,Q1,2024,0,0
1866,2024-02-09,Friday,9,2,February,Q1,2024,0,0
1867,2024-02-10,Saturday,10,2,February,Q1,2024,1,0
1868,2024-02-11,Sunday,11,2,February,Q1,2024,1,0
1869,2024-02-12,Monday,12,2,February,Q1,2024,0,0
1870,2024-02-13,Tuesday,13,2,February,Q1,2024,0,0
1871,2024-02-14,Wednesday,14,2,February,Q1,2024,0,0
1872,2024-02-15,Thursday,15,2,February,Q1,2024,0,0
1873,2024-02-16,Friday,16,2,February,Q1,2024,0,0
1874,2024-02-17,Saturday,17,2,February,Q1,2024,1,0
1875,2024-02-18,Sunday,18,2,February,Q1,2024,1,0
1876,2024-02-19,Monday,19,2,February,Q1,2024,0,0
1877,2024-02-20,Tuesday,20,2,February,Q1,2024,0,0
1878,2024-02-21,Wednesday,21,2,February,Q1,2024,0,0
1879,2024-02-22,Thursday,22,2,February,Q1,2024,0,0
1880,2024-02-23,Friday,23,2,February,Q1,2024,0,0
1881,2024-02-24,Saturday,24,2,February,Q1,2024,1,0
1882,2024-02-25,Sunday,25,2,February,Q1,2024,1,0
1883,2024-02-26,Monday,26,2,February,Q1,2024,0,0
1884,2024-02-27,Tuesday,27,2,February,Q1,2024,0,0
1885,2024-02-28,Wednesday,28,2,February,Q1,2024,0,0
1886,2024-02-29,Thursday,29,2,February,Q1,2024,0,0
1887,2024-03-01,Friday,1,3,March,Q1,2024,0,0
1888,2024-03-02,Saturday,2,3,March,Q1,2024,1,0
1889,2024-03-03,Sunday,3,3,March,Q1,2024,1,0
1890,2024-03-04,Monday,4,3,March,Q1,2024,0,0
1891,2024-03-05,Tuesday,5,3,March,Q1,2024,0,0
1892,2024-03-06,Wednesday,6,3,March,Q1,2024,0,0
1893,2024-03-07,Thursday,7,3,March,Q1,2024,0,0
1894,2024-03-08,Friday,8,3,March,Q1,2024,0,0
1895,2024-03-09,Saturday,9,3,March,Q1,2024,1,0
1896,2024-03-10,Sunday,10,3,March,Q1,2024,1,0
1897,2024-03-11,Monday,11,3,March,Q1,2024,0,0
1898,2024-03-12,Tuesday,12,3,March,Q1,2024,0,0
1899,2024-03-13,Wednesday,13,3,March,Q1,2024,0,0
1900,2024-03-14,Thursday,14,3,March,Q1,2024,0,1
1901,2024-03-15,Friday,15,3,March,Q1,2024,0,1
1902,2024-03-16,Saturday,16,3,March,Q1,2024,1,0
1903,2024-03-17,Sunday,17,3,March,Q1,2024,1,0
1904,2024-03-18,Monday,18,3,March,Q1,2024,0,0
1905,2024-03-19,Tuesday,19,3,March,Q1,2024,0,0
1906,2024-03-20,Wednesday,20,3,March,Q1,2024,0,0
1907,2024-03-21,Thursday,21,3,March,Q1,2024,0,0
1908,2024-03-22,Friday,22,3,March,Q1,2024,0,0
1909,2024-03-23,Saturday,23,3,March,Q1,2024,1,0
1910,2024-03-24,Sunday,24,3,March,Q1,2024,1,0
1911,2024-03-25,Monday,25,3,March,Q1,2024,0,0
1912,2024-03-26,Tuesday,26,3,March,Q1,2024,0,0
1913,2024-03-27,Wednesday,27,3,March,Q1,2024,0,0
1914,2024-03-28,Thursday,28,3,March,Q1,2024,0,0
1915,2024-03-29,Friday,29,3,March,Q1,2024,0,0
1916,2024-03-30,Saturday,30,3,March,Q1,2024,1,0
1917,2024-03-31,Sunday,31,3,March,Q1,2024,1,0
1918,2024-04-01,Monday,1,4,April,Q2,2024,0,0
1919,2024-04-02,Tuesday,2,4,April,Q2,2024,0,0
1920,2024-04-03,Wednesday,3,4,April,Q2,2024,0,0
1921,2024-04-04,Thursday,4,4,April,Q2,2024,0,0
1922,2024-04-05,Friday,5,4,April,Q2,2024,0,0
1923,2024-04-06,Saturday,6,4,April,Q2,2024,1,0
1924,2024-04-07,Sunday,7,4,April,Q2,2024,1,0
1925,2024-04-08,Monday,8,4,April,Q2,2024,0,0
1926,2024-04-09,Tuesday,9,4,April,Q2,2024,0,0
1927,2024-04-10,Wednesday,10,4,April,Q2,2024,0,0
1928,2024-04-11,Thursday,11,4,April,Q2,2024,0,0
1929,2024-04-12,Friday,12,4,April,Q2,2024,0,0
1930,2024-04-13,Saturday,13,4,April,Q2,2024,1,0
1931,2024-04-14,Sunday,14,4,April,Q2,2024,1,1
1932,2024-04-15,Monday,15,4,April,Q2,2024,0,1
1933,2024-04-16,Tuesday,16,4,April,Q2,2024,0,0
1934,2024-04-17,Wednesday,17,4,April,Q2,2024,0,0
1935,2024-04-18,Thursday,18,4,April,Q2,2024,0,0
1936,2024-04-19,Friday,19,4,April,Q2,2024,0,0
1937,2024-04-20,Saturday,20,4,April,Q2,2024,1,0
1938,2024-04-21,Sunday,21,4,April,Q2,2024,1,0
1939,2024-04-22,Monday,22,4,April,Q2,2024,0,0
1940,2024-04-23,Tuesday,23,4,April,Q2,2024,0,0
1941,2024-04-24,Wednesday,24,4,April,Q2,2024,0,0
1942,2024-04-25,Thursday,25,4,April,Q2,2024,0,0
1943,2024-04-26,Friday,26,4,April,Q2,2024,0,0
1944,2024-04-27,Saturday,27,4,April,Q2,2024,1,0
1945,2024-04-28,Sunday,28,4,April,Q2,2024,1,0
1946,2024-04-29,Monday,29,4,April,Q2,2024,0,0
1947,2024-04-30,Tuesday,30,4,April,Q2,2024,0,0
1948,2024-05-01,Wednesday,1,5,May,Q2,2024,0,0
1949,2024-05-02,Thursday,2,5,May,Q2,2024,0,0
1950,2024-05-03,Friday,3,5,May,Q2,2024,0,0
1951,2024-05-04,Saturday,4,5,May,Q2,2024,1,0
1952,2024-05-05,Sunday,5,5,May,Q2,2024,1,0
1953,2024-05-06,Monday,6,5,May,Q2,2024,0,0
1954,2024-05-07,Tuesday,7,5,May,Q2,2024,0,0
1955,2024-05-08,Wednesday,8,5,May,Q2,2024,0,0
1956,2024-05-09,Thursday,9,5,May,Q2,2024,0,0
1957,2024-05-10,Friday,10,5,May,Q2,2024,0,0
1958,2024-05-11,Saturday,11,5,May,Q2,2024,1,0
1959,2024-05-12,Sunday,12,5,May,Q2,2024,1,0
1960,2024-05-13,Monday,13,5,May,Q2,2024,0,0
1961,2024-05-14,Tuesday,14,5,May,Q2,2024,0,0
1962,2024-05-15,Wednesday,15,5,May,Q2,2024,0,1
1963,2024-05-16,Thursday,16,5,May,Q2,2024,0,1
1964,2024-05-17,Friday,17,5,May,Q2,2024,0,0
1965,2024-05-18,Saturday,18,5,May,Q2,2024,1,0
1966,2024-05-19,Sunday,19,5,May,Q2,2024,1,0
1967,2024-05-20,Monday,20,5,May,Q2,2024,0,0
1968,2024-05-21,Tuesday,21,5,May,Q2,2024,0,0
1969,2024-05-22,Wednesday,22,5,May,Q2,2024,0,0
1970,2024-05-23,Thursday,23,5,May,Q2,2024,0,0
1971,2024-05-24,Friday,24,5,May,Q2,2024,0,0
1972,2024-05-25,Saturday,25,5,May,Q2,2024,1,0
1973,2024-05-26,Sunday,26,5,May,Q2,2024,1,0
1974,2024-05-27,Monday,27,5,May,Q2,2024,0,0
1975,2024-05-28,Tuesday,28,5,May,Q2,2024,0,0
1976,2024-05-29,Wednesday,29,5,May,Q2,2024,0,0
1977,2024-05-30,Thursday,30,5,May,Q2,2024,0,0
1978,2024-05-31,Friday,31,5,May,Q2,2024,0,0
1979,2024-06-01,Saturday,1,6,June,Q2,2024,1,0
1980,2024-06-02,Sunday,2,6,June,Q2,2024,1,0
1981,2024-06-03,Monday,3,6,June,Q2,2024,0,0
1982,2024-06-04,Tuesday,4,6,June,Q2,2024,0,0
1983,2024-06-05,Wednesday,5,6,June,Q2,2024,0,0
1984,2024-06-06,Thursday,6,6,June,Q2,2024,0,0
1985,2024-06-07,Friday,7,6,June,Q2,2024,0,0
1986,2024-06-08,Saturday,8,6,June,Q2,2024,1,0
1987,2024-06-09,Sunday,9,6,June,Q2,2024,1,0
1988,2024-06-10,Monday,10,6,June,Q2,2024,0,0
1989,2024-06-11,Tuesday,11,6,June,Q2,2024,0,0
1990,2024-06-12,Wednesday,12,6,June,Q2,2024,0,0
1991,2024-06-13,Thursday,13,6,June,Q2,2024,0,0
1992,2024-06-14,Friday,14,6,June,Q2,2024,0,0
1993,2024-06-15,Saturday,15,6,June,Q2,2024,1,0
1994,2024-06-16,Sunday,16,6,June,Q2,2024,1,0
1995,2024-06-17,Monday,17,6,June,Q2,2024,0,0
1996,2024-06-18,Tuesday,18,6,June,Q2,2024,0,0
1997,2024-06-19,Wednesday,19,6,June,Q2,2024,0,0
1998,2024-06-20,Thursday,20,6,June,Q2,2024,0,0
1999,2024-06-21,Friday,21,6,June,Q2,2024,0,0
2000,2024-06-22,Saturday,22,6,June,Q2,2024,1,0
2001,2024-06-23,Sunday,23,6,June,Q2,2024,1,0
2002,2024-06-24,Monday,24,6,June,Q2,2024,0,0
2003,2024-06-25,Tuesday,25,6,June,Q2,2024,0,0
2004,2024-06-26,Wednesday,26,6,June,Q2,2024,0,0
2005,2024-06-27,Thursday,27,6,June,Q2,2024,0,0
2006,2024-06-28,Friday,28,6,June,Q2,2024,0,0
2007,2024-06-29,Saturday,29,6,June,Q2,2024,1,0
2008,2024-06-30,Sunday,30,6,June,Q2,2024,1,0
2009,2024-07-01,Monday,1,7,July,Q3,2024,0,0
2010,2024-07-02,Tuesday,2,7,July,Q3,2024,0,0
2011,2024-07-03,Wednesday,3,7,July,Q3,2024,0,0
2012,2024-07-04,Thursday,4,7,July,Q3,2024,0,0
2013,2024-07-05,Friday,5,7,July,Q3,2024,0,0
2014,2024-07-06,Saturday,6,7,July,Q3,2024,1,0
2015,2024-07-07,Sunday,7,7,July,Q3,2024,1,0
2016,2024-07-08,Monday,8,7,July,Q3,2024,0,0
2017,2024-07-09,Tuesday,9,7,July,Q3,2024,0,0
2018,2024-07-10,Wednesday,10,7,July,Q3,2024,0,0
2019,2024-07-11,Thursday,11,7,July,Q3,2024,0,0
2020,2024-07-12,Friday,12,7,July,Q3,2024,0,0
2021,2024-07-13,Saturday,13,7,July,Q3,2024,1,0
2022,2024-07-14,Sunday,14,7,July,Q3,2024,1,0
2023,2024-07-15,Monday,15,7,July,Q3,2024,0,0
2024,2024-07-16,Tuesday,16,7,July,Q3,2024,0,0
2025,2024-07-17,Wednesday,17,7,July,Q3,2024,0,0
2026,2024-07-18,Thursday,18,7,July,Q3,2024,0,0
2027,2024-07-19,Friday,19,7,July,Q3,2024,0,0
2028,2024-07-20,Saturday,20,7,July,Q3,2024,1,0
2029,2024-07-21,Sunday,21,7,July,Q3,2024,1,0
2030,2024-07-22,Monday,22,7,July,Q3,2024,0,0
2031,2024-07-23,Tuesday,23,7,July,Q3,2024,0,0
2032,2024-07-24,Wednesday,24,7,July,Q3,2024,0,0
2033,2024-07-25,Thursday,25,7,July,Q3,2024,0,0
2034,2024-07-26,Friday,26,7,July,Q3,2024,0,0
2035,2024-07-27,Saturday,27,7,July,Q3,2024,1,0
2036,2024-07-28,Sunday,28,7,July,Q3,2024,1,0
2037,2024-07-29,Monday,29,7,July,Q3,2024,0,0
2038,2024-07-30,Tuesday,30,7,July,Q3,2024,0,0
2039,2024-07-31,Wednesday,31,7,July,Q3,2024,0,0
2040,2024-08-01,Thursday,1,8,August,Q3,2024,0,0
2041,2024-08-02,Friday,2,8,August,Q3,2024,0,0
2042,2024-08-03,Saturday,3,8,August,Q3,2024,1,0
2043,2024-08-04,Sunday,4,8,August,Q3,2024,1,0
2044,2024-08-05,Monday,5,8,August,Q3,2024,0,0
2045,2024-08-06,Tuesday,6,8,August,Q3,2024,0,0
2046,2024-08-07,Wednesday,7,8,August,Q3,2024,0,0
2047,2024-08-08,Thursday,8,8,August,Q3,2024,0,0
2048,2024-08-09,Friday,9,8,August,Q3,2024,0,0
2049,2024-08-10,Saturday,10,8,August,Q3,2024,1,0
2050,2024-08-11,Sunday,11,8,August,Q3,2024,1,0
2051,2024-08-12,Monday,12,8,August,Q3,2024,0,0
2052,2024-08-13,Tuesday,13,8,August,Q3,2024,0,0
2053,2024-08-14,Wednesday,14,8,August,Q3,2024,0,0
2054,2024-08-15,Thursday,15,8,August,Q3,2024,0,0
2055,2024-08-16,Friday,16,8,August,Q3,2024,0,0
2056,2024-08-17,Saturday,17,8,August,Q3,2024,1,0
2057,2024-08-18,Sunday,18,8,August,Q3,2024,1,0
2058,2024-08-19,Monday,19,8,August,Q3,2024,0,0
2059,2024-08-20,Tuesday,20,8,August,Q3,2024,0,0
2060,2024-08-21,Wednesday,21,8,August,Q3,2024,0,0
2061,2024-08-22,Thursday,22,8,August,Q3,2024,0,0
2062,2024-08-23,Friday,23,8,August,Q3,2024,0,0
2063,2024-08-24,Saturday,24,8,August,Q3,2024,1,0
2064,2024-08-25,Sunday,25,8,August,Q3,2024,1,0
2065,2024-08-26,Monday,26,8,August,Q3,2024,0,0
2066,2024-08-27,Tuesday,27,8,August,Q3,2024,0,0
2067,2024-08-28,Wednesday,28,8,August,Q3,2024,0,0
2068,2024-08-29,Thursday,29,8,August,Q3,2024,0,0
2069,2024-08-30,Friday,30,8,August,Q3,2024,0,0
2070,2024-08-31,Saturday,31,8,August,Q3,2024,1,0
2071,2024-09-01,Sunday,1,9,September,Q3,2024,1,0
2072,2024-09-02,Monday,2,9,September,Q3,2024,0,0
2073,2024-09-03,Tuesday,3,9,September,Q3,2024,0,0
2074,2024-09-04,Wednesday,4,9,September,Q3,2024,0,0
2075,2024-09-05,Thursday,5,9,September,Q3,2024,0,0
2076,2024-09-06,Friday,6,9,September,Q3,2024,0,0
2077,2024-09-07,Saturday,7,9,September,Q3,2024,1,0
2078,2024-09-08,Sunday,8,9,September,Q3,2024,1,0
2079,2024-09-09,Monday,9,9,September,Q3,2024,0,0
2080,2024-09-10,Tuesday,10,9,September,Q3,2024,0,0
2081,2024-09-11,Wednesday,11,9,September,Q3,2024,0,0
2082,2024-09-12,Thursday,12,9,September,Q3,2024,0,0
2083,2024-09-13,Friday,13,9,September,Q3,2024,0,0
2084,2024-09-14,Saturday,14,9,September,Q3,2024,1,0
2085,2024-09-15,Sunday,15,9,September,Q3,2024,1,0
2086,2024-09-16,Monday,16,9,September,Q3,2024,0,0
2087,2024-09-17,Tuesday,17,9,September,Q3,2024,0,0
2088,2024-09-18,Wednesday,18,9,September,Q3,2024,0,0
2089,2024-09-19,Thursday,19,9,September,Q3,2024,0,0
2090,2024-09-20,Friday,20,9,September,Q3,2024,0,0
2091,2024-09-21,Saturday,21,9,September,Q3,2024,1,0
2092,2024-09-22,Sunday,22,9,September,Q3,2024,1,0
2093,2024-09-23,Monday,23,9,September,Q3,2024,0,0
2094,2024-09-24,Tuesday,24,9,September,Q3,2024,0,0
2095,2024-09-25,Wednesday,25,9,September,Q3,2024,0,0
2096,2024-09-26,Thursday,26,9,September,Q3,2024,0,0
2097,2024-09-27,Friday,27,9,September,Q3,2024,0,0
2098,2024-09-28,Saturday,28,9,September,Q3,2024,1,0
2099,2024-09-29,Sunday,29,9,September,Q3,2024,1,0
2100,2024-09-30,Monday,30,9,September,Q3,2024,0,0
2101,2024-10-01,Tuesday,1,10,October,Q4,2024,0,0
2102,2024-10-02,Wednesday,2,10,October,Q4,2024,0,0
2103,2024-10-03,Thursday,3,10,October,Q4,2024,0,0
2104,2024-10-04,Friday,4,10,October,Q4,2024,0,0
2105,2024-10-05,Saturday,5,10,October,Q4,2024,1,0
2106,2024-10-06,Sunday,6,10,October,Q4,2024,1,0
2107,2024-10-07,Monday,7,10,October,Q4,2024,0,0
2108,2024-10-08,Tuesday,8,10,October,Q4,2024,0,0
2109,2024-10-09,Wednesday,9,10,October,Q4,2024,0,0
2110,2024-10-10,Thursday,10,10,October,Q4,2024,0,1
2111,2024-10-11,Friday,11,10,October,Q4,2024,0,1
2112,2024-10-12,Saturday,12,10,October,Q4,2024,1,1
2113,2024-10-13,Sunday,13,10,October,Q4,2024,1,1
2114,2024-10-14,Monday,14,10,October,Q4,2024,0,1
2115,2024-10-15,Tuesday,15,10,October,Q4,2024,0,1
2116,2024-10-16,Wednesday,16,10,October,Q4,2024,0,1
2117,2024-10-17,Thursday,17,10,October,Q4,2024,0,1
2118,2024-10-18,Friday,18,10,October,Q4,2024,0,1
2119,2024-10-19,Saturday,19,10,October,Q4,2024,1,1
2120,2024-10-20,Sunday,20,10,October,Q4,2024,1,1
2121,2024-10-21,Monday,21,10,October,Q4,2024,0,1
2122,2024-10-22,Tuesday,22,10,October,Q4,2024,0,0
2123,2024-10-23,Wednesday,23,10,October,Q4,2024,0,0
2124,2024-10-24,Thursday,24,10,October,Q4,2024,0,0
2125,2024-10-25,Friday,25,10,October,Q4,2024,0,0
2126,2024-10-26,Saturday,26,10,October,Q4,2024,1,0
2127,2024-10-27,Sunday,27,10,October,Q4,2024,1,0
2128,2024-10-28,Monday,28,10,October,Q4,2024,0,1
2129,2024-10-29,Tuesday,29,10,October,Q4,2024,0,1
2130,2024-10-30,Wednesday,30,10,October,Q4,2024,0,1
2131,2024-10-31,Thursday,31,10,October,Q4,2024,0,1
2132,2024-11-01,Friday,1,11,November,Q4,2024,0,1
2133,2024-11-02,Saturday,2,11,November,Q4,2024,1,1
2134,2024-11-03,Sunday,3,11,November,Q4,2024,1,1
2135,2024-11-04,Monday,4,11,November,Q4,2024,0,1
2136,2024-11-05,Tuesday,5,11,November,Q4,2024,0,0
2137,2024-11-06,Wednesday,6,11,November,Q4,2024,0,0
2138,2024-11-07,Thursday,7,11,November,Q4,2024,0,0
2139,2024-11-08,Friday,8,11,November,Q4,2024,0,0
2140,2024-11-09,Saturday,9,11,November,Q4,2024,1,0
2141,2024-11-10,Sunday,10,11,November,Q4,2024,1,0
2142,2024-11-11,Monday,11,11,November,Q4,2024,0,0
2143,2024-11-12,Tuesday,12,11,November,Q4,2024,0,0
2144,2024-11-13,Wednesday,13,11,November,Q4,2024,0,0
2145,2024-11-14,Thursday,14,11,November,Q4,2024,0,0
2146,2024-11-15,Friday,15,11,November,Q4,2024,0,0
2147,2024-11-16,Saturday,16,11,November,Q4,2024,1,0
2148,2024-11-17,Sunday,17,11,November,Q4,2024,1,0
2149,2024-11-18,Monday,18,11,November,Q4,2024,0,0
2150,2024-11-19,Tuesday,19,11,November,Q4,2024,0,0
2151,2024-11-20,Wednesday,20,11,November,Q4,2024,0,0
2152,2024-11-21,Thursday,21,11,November,Q4,2024,0,0
2153,2024-11-22,Friday,22,11,November,Q4,2024,0,0
2154,2024-11-23,Saturday,23,11,November,Q4,2024,1,0
2155,2024-11-24,Sunday,24,11,November,Q4,2024,1,0
2156,2024-11-25,Monday,25,11,November,Q4,2024,0,0
2157,2024-11-26,Tuesday,26,11,November,Q4,2024,0,0
2158,2024-11-27,Wednesday,27,11,November,Q4,2024,0,0
2159,2024-11-28,Thursday,28,11,November,Q4,2024,0,0
2160,2024-11-29,Friday,29,11,November,Q4,2024,0,0
2161,2024-11-30,Saturday,30,11,November,Q4,2024,1,0
2162,2024-12-01,Sunday,1,12,December,Q4,2024,1,0
2163,2024-12-02,Monday,2,12,December,Q4,2024,0,0
2164,2024-12-03,Tuesday,3,12,December,Q4,2024,0,0
2165,2024-12-04,Wednesday,4,12,December,Q4,2024,0,0
2166,2024-12-05,Thursday,5,12,December,Q4,2024,0,0
2167,2024-12-06,Friday,6,12,December,Q4,2024,0,0
2168,2024-12-07,Saturday,7,12,December,Q4,2024,1,0
2169,2024-12-08,Sunday,8,12,December,Q4,2024,1,0
2170,2024-12-09,Monday,9,12,December,Q4,2024,0,0
2171,2024-12-10,Tuesday,10,12,December,Q4,2024,0,0
2172,2024-12-11,Wednesday,11,12,December,Q4,2024,0,0
2173,2024-12-12,Thursday,12,12,December,Q4,2024,0,0
2174,2024-12-13,Friday,13,12,December,Q4,2024,0,0
2175,2024-12-14,Saturday,14,12,December,Q4,2024,1,0
2176,2024-12-15,Sunday,15,12,December,Q4,2024,1,0
2177,2024-12-16,Monday,16,12,December,Q4,2024,0,0
2178,2024-12-17,Tuesday,17,12,December,Q4,2024,0,0
2179,2024-12-18,Wednesday,18,12,December,Q4,2024,0,0
2180,2024-12-19,Thursday,19,12,December,Q4,2024,0,0
2181,2024-12-20,Friday,20,12,December,Q4,2024,0,0
2182,2024-12-21,Saturday,21,12,December,Q4,2024,1,0
2183,2024-12-22,Sunday,22,12,December,Q4,2024,1,0
2184,2024-12-23,Monday,23,12,December,Q4,2024,0,0
2185,2024-12-24,Tuesday,24,12,December,Q4,2024,0,0
2186,2024-12-25,Wednesday,25,12,December,Q4,2024,0,0
2187,2024-12-26,Thursday,26,12,December,Q4,2024,0,0
2188,2024-12-27,Friday,27,12,December,Q4,2024,0,0
2189,2024-12-28,Saturday,28,12,December,Q4,2024,1,0
2190,2024-12-29,Sunday,29,12,December,Q4,2024,1,0
2191,2024-12-30,Monday,30,12,December,Q4,2024,0,0
2192,2024-12-31,Tuesday,31,12,December,Q4,2024,0,0
2193,2025-01-01,Wednesday,1,1,January,Q1,2025,0,0
2194,2025-01-02,Thursday,2,1,January,Q1,2025,0,0
2195,2025-01-03,Friday,3,1,January,Q1,2025,0,0
2196,2025-01-04,Saturday,4,1,January,Q1,2025,1,0
2197,2025-01-05,Sunday,5,1,January,Q1,2025,1,0
2198,2025-01-06,Monday,6,1,January,Q1,2025,0,0
2199,2025-01-07,Tuesday,7,1,January,Q1,2025,0,0
2200,2025-01-08,Wednesday,8,1,January,Q1,2025,0,0
2201,2025-01-09,Thursday,9,1,January,Q1,2025,0,0
2202,2025-01-10,Friday,10,1,January,Q1,2025,0,0
2203,2025-01-11,Saturday,11,1,January,Q1,2025,1,0
2204,2025-01-12,Sunday,12,1,January,Q1,2025,1,0
2205,2025-01-13,Monday,13,1,January,Q1,2025,0,0
2206,2025-01-14,Tuesday,14,1,January,Q1,2025,0,0
2207,2025-01-15,Wednesday,15,1,January,Q1,2025,0,0
2208,2025-01-16,Thursday,16,1,January,Q1,2025,0,0
2209,2025-01-17,Friday,17,1,January,Q1,2025,0,0
